Loading net-file from 'lust.net.xml' ... done (1011ms).
Loading additional-files from 'vtypes.add.xml' ... done (3ms).
Loading additional-files from 'busstops.add.xml' ... done (7ms).
Loading additional-files from 'e1detectors.add.xml' ... done (41ms).
Loading additional-files from 'lust.poly.xml' ... done (57ms).
Loading additional-files from 'tll.static.xml' ... done (10ms).
Warning: Unsafe green phase 2 in tlLogic '-30132', program '0'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Warning: Unsafe green phase 2 in tlLogic '-30132', program '1'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Loading route-files incrementally from 'buslines.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.0.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.1.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.2.rou.xml'
Loading route-files incrementally from 'transit.rou.xml'
Loading done.
Simulation version 1.26.0 started with time: 0.00.
Warning: Vehicle '0BEtoLU.2' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=483.00.
Warning: Vehicle 'nrh00c1h4463c1:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=49942.00.
Warning: Vehicle 'carIn7470:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=49998.00.
Warning: Vehicle 'nrh01c1carIn7470:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50005.00.
Warning: Vehicle 'c1h17782c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50007.00.
Warning: Vehicle 'c1h59309c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50013.00.
Warning: Vehicle '13BEtoLU.327' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50037.00.
Warning: Vehicle 'c1carIn7470:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50039.00.
Warning: Vehicle 'nrh00carIn15213:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50040.00.
Warning: Vehicle 'carIn24051:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50043.00.
Warning: Vehicle 'nrh00carIn31089:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50055.00.
Warning: Vehicle 'nrh01c1carIn42977:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50058.00.
Warning: Vehicle 'randUni2488:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50067.00.
Warning: Vehicle 'c1carIn31741:1' performs emergency braking on lane '-30706#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50101.00.
Warning: Vehicle 'c1carIn22753:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50102.00.
Warning: Vehicle 'carIn22753:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=50106.00.
Warning: Vehicle 'nrh00carIn21211:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50118.00.
Warning: Vehicle 'carIn21211:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50124.00.
Warning: Vehicle 'nrh01c1carIn21211:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50130.00.
Warning: Vehicle '13FRtoDE.356' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50151.00.
Warning: Vehicle 'c1randUni12559:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50157.00.
Warning: Vehicle 'nrh00c1h50867c1:5' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50161.00.
Warning: Vehicle '13BEtoFR.375' performs emergency braking on lane '-30668#6-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50218.00.
Warning: Vehicle '13DEtoFR.339' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50239.00.
Warning: Vehicle 'c1carIn12101:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50244.00.
Warning: Vehicle 'nrh00c1h61221c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50258.00.
Warning: Vehicle 'nrh01c1carIn21323:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50259.00.
Warning: Vehicle '13DEtoFR.345' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50272.00.
Warning: Vehicle '13DEtoFR.350' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50282.00.
Warning: Vehicle 'carIn12101:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50282.00.
Warning: Vehicle 'h67009c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50303.00.
Warning: Vehicle 'c1h67009c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50307.00.
Warning: Vehicle 'nrh01c1h50867c1:5' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=50328.00.
Warning: Vehicle 'nrh00c1h56361c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50390.00.
Warning: Vehicle 'nrh01c1carIn28609:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50404.00.
Warning: Vehicle 'carIn28609:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=50415.00.
Warning: Vehicle 'nrh01c1h5330c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50417.00.
Warning: Vehicle 'nrh00carIn29399:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50540.00.
Warning: Vehicle '13DEtoFR.380' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50571.00.
Warning: Vehicle '13BEtoLU.386' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50589.00.
Warning: Vehicle 'c1carIn33723:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50599.00.
Warning: Vehicle 'carIn12898:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50634.00.
Warning: Vehicle '13DEtoFR.386' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50639.00.
Warning: Vehicle 'nrh00c1h4571c1:3' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50659.00.
Warning: Vehicle 'c1h34353c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50702.00.
Warning: Vehicle 'carIn45033:1' performs emergency braking on lane '-30706#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50703.00.
Warning: Vehicle 'c1h18129c2:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50712.00.
Warning: Vehicle 'carIn7454:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50719.00.
Warning: Vehicle 'c1carIn45033:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50724.00.
Warning: Vehicle 'nrh00carIn45033:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50733.00.
Warning: Vehicle 'nrh00carIn31542:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=50752.00.
Warning: Vehicle '14FRtoDE.26' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50753.00.
Warning: Vehicle 'nrh01c1carIn38083:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=50757.00.
Warning: Vehicle 'nrh01c1h46883c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50766.00.
Warning: Vehicle 'c1carIn48436:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50777.00.
Warning: Vehicle 'nrh00carIn24125:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50782.00.
Warning: Vehicle 'nrh00carIn38083:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50791.00.
Warning: Vehicle '14BEtoLU.16' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50797.00.
Warning: Vehicle 'c1carIn12898:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50797.00.
Warning: Vehicle 'carIn1613:1' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50805.00.
Warning: Vehicle '14BEtoLU.14' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50806.00.
Warning: Vehicle 'nrh01c1carIn11230:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50833.00.
Warning: Vehicle 'h46883c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50836.00.
Warning: Vehicle 'nrh01c1carIn35292:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50839.00.
Warning: Vehicle '14FRtoBE.36' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50846.00.
Warning: Vehicle 'nrh01c1carIn36346:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50867.00.
Warning: Vehicle 'c1carIn9049:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50872.00.
Warning: Vehicle 'carIn24125:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50875.00.
Warning: Vehicle '14FRtoBE.43' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50890.00.
Warning: Vehicle 'nrh01c1carIn9977:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50902.00.
Warning: Vehicle '14BEtoLU.28' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50915.00.
Warning: Vehicle 'nrh01c1carIn18837:1' performs emergency braking on lane '-30668#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50925.00.
Warning: Vehicle 'c1randUni3800:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=50941.00.
Warning: Vehicle 'h45669c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=50989.00.
Warning: Vehicle '14BEtoLU.39' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51034.00.
Warning: Vehicle '14BEtoLU.40' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51044.00.
Warning: Vehicle 'h73798c1:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51125.00.
Warning: Vehicle '14DEtoFR.29' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51177.00.
Warning: Vehicle '14DEtoFR.28' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51186.00.
Warning: Teleporting vehicle 'nrh00c1h50051c1:1'; waited too long (yield), lane='-30978_0', time=51193.00.
Warning: Teleporting vehicle 'AVL---_16_36'; waited too long (yield), lane='-30994#0_0', time=51195.00.
Warning: Vehicle 'nrh00c1h50051c1:1' ends teleporting on edge '-30994#0', time=51195.00.
Warning: Vehicle 'AVL---_16_36' ends teleporting on edge '-31502', time=51255.00.
Warning: Vehicle 'h54644c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51267.00.
Warning: Vehicle 'c1h54644c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51271.00.
Warning: Vehicle 'nrh00c1randUni6265:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51273.00.
Warning: Vehicle 'c1carIn25644:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51273.00.
Warning: Vehicle 'carIn25644:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=51294.00.
Warning: Vehicle 'nrh01c1carIn25644:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51302.00.
Warning: Vehicle 'c1h73798c1:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51320.00.
Warning: Vehicle 'carIn1912:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51332.00.
Warning: Vehicle 'c1h4676c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51347.00.
Warning: Vehicle 'c1carIn35816:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51354.00.
Warning: Vehicle 'carIn35816:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51374.00.
Warning: Vehicle 'nrh00carIn43719:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51395.00.
Warning: Vehicle 'randUni6265:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51403.00.
Warning: Vehicle 'carIn43719:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51409.00.
Warning: Vehicle 'nrh01c1carIn15054:1' performs emergency braking on lane '-32858#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51435.00.
Warning: Vehicle 'c1carIn48053:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51450.00.
Warning: Vehicle 'nrh01c1carIn41658:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51466.00.
Warning: Vehicle 'nrh01c1carIn31493:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51479.00.
Warning: Vehicle 'carIn31493:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51483.00.
Warning: Vehicle 'c1h16170c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51518.00.
Warning: Vehicle 'h16170c1:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=51523.00.
Warning: Vehicle '14BEtoLU.85' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51543.00.
Warning: Vehicle 'c1carIn14430:1' performs emergency braking on lane '-30668#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51569.00.
Warning: Vehicle '14FRtoBE.90' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51572.00.
Warning: Vehicle '14DEtoLU.88' performs emergency braking on lane '-31622#4-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51579.00.
Warning: Vehicle 'nrh01c1carIn8708:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51594.00.
Warning: Vehicle 'nrh00carIn15054:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51597.00.
Warning: Vehicle 'h55188c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51612.00.
Warning: Vehicle 'c1h55188c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51624.00.
Warning: Vehicle 'nrh01c1h55188c1:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51653.00.
Warning: Vehicle 'c1h50039c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51689.00.
Warning: Vehicle 'c1carIn756:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51727.00.
Warning: Vehicle 'c1carIn36541:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51785.00.
Warning: Vehicle 'c1h27264c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51786.00.
Warning: Vehicle '14BEtoLU.110' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51789.00.
Warning: Vehicle 'c1carIn36541:1' performs emergency braking on lane ':-32798-AddedOnRampNode_0_0' with decel=9.00, wished=4.50, severity=1.00, time=51789.00.
Warning: Vehicle '14BEtoLU.112' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51809.00.
Warning: Vehicle 'nrh01c1h27264c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51813.00.
Warning: Vehicle 'carIn9743:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51854.00.
Warning: Vehicle 'c1carIn9743:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=51862.00.
Warning: Vehicle 'nrh01c1h4604c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51889.00.
Warning: Vehicle 'randUni2269:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=51901.00.
Warning: Vehicle '14BEtoLU.119' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=51915.00.
